codigo_comunidad,comunidad,name,year,precio,IPC,edad_media,mano_obra,precio_Acero,precio_Aluminio,precio_Cemento,precio_Ceramica,precio_Cobre,precio_Energía,precio_Ligantes,precio_Madera,num_hipotecas,num_inmigracion
8,castilla-mancha,Castilla-La Mancha,2006-07-01,1512.0,81.66,41.01034134196339,345.23,1060.0,886.6,1563.5,1376.8,2147.1,2605.3,2582.2,1600.7,21466,117558
8,castilla-mancha,Castilla-La Mancha,2006-10-01,1545.0,82.012,41.01034134196339,346.41,1102.8,868.5,1565.4,1396.8,2100.2,2381.4,2195.5,1607.3,23188,123138
8,castilla-mancha,Castilla-La Mancha,2007-01-01,1574.0,81.593,40.99607045182356,345.81,1079.6,884.6,1634.3,1431.3,1540.4,2291.5,2035.3,1638.1,25769,128718
8,castilla-mancha,Castilla-La Mancha,2007-04-01,1603.0,83.585,40.99607045182356,352.61,1155.0,889.5,1694.2,1467.8,2029.2,2395.8,2444.1,1670.1,28445,138338
8,castilla-mancha,Castilla-La Mancha,2007-07-01,1616.0,83.207,40.94257332797372,352.0,1147.1,865.4,1693.8,1471.2,2053.1,2589.2,2828.8,1687.0,22273,147959
8,castilla-mancha,Castilla-La Mancha,2007-10-01,1625.0,85.035,40.94257332797372,357.1,1105.2,794.8,1684.9,1476.4,1987.9,2682.5,3200.4,1706.1,23192,157580
8,castilla-mancha,Castilla-La Mancha,2008-01-01,1618.0,85.45,40.92192116306002,358.61,1094.9,775.5,1691.8,1483.4,1694.2,2912.3,3161.1,1724.7,21570,167200
8,castilla-mancha,Castilla-La Mancha,2008-04-01,1584.0,87.276,40.92192116306002,365.35,1233.5,819.8,1722.1,1503.3,1947.2,3020.0,3232.1,1729.8,19002,170621
8,castilla-mancha,Castilla-La Mancha,2008-07-01,1540.0,88.091,40.95310016656131,367.83,1446.5,843.0,1716.0,1498.8,1884.2,3726.5,4196.8,1734.1,15917,174042
8,castilla-mancha,Castilla-La Mancha,2008-10-01,1507.0,88.021,40.95310016656131,368.14,1327.4,764.8,1693.9,1472.6,1305.7,2945.6,3245.0,1733.4,13255,177464
8,castilla-mancha,Castilla-La Mancha,2009-01-01,1463.0,85.534,41.01175169022741,361.6,1102.9,628.7,1712.1,1462.9,859.1,2179.8,2018.3,1735.4,9752,180885
8,castilla-mancha,Castilla-La Mancha,2009-04-01,1446.0,86.256,41.01175169022741,365.29,983.3,622.9,1663.8,1457.6,1179.8,2259.0,2540.3,1734.5,11731,181263
8,castilla-mancha,Castilla-La Mancha,2009-07-01,1474.0,85.784,41.1070944247172,363.73,951.0,643.3,1630.9,1454.4,1309.4,2498.1,3364.0,1727.7,12357,181640
8,castilla-mancha,Castilla-La Mancha,2009-10-01,1470.0,86.77,41.1070944247172,366.21,954.8,689.7,1629.8,1441.8,1487.0,2528.3,3502.3,1723.9,10077,182018
8,castilla-mancha,Castilla-La Mancha,2010-01-01,1442.0,86.309,41.22979885338612,364.64,942.1,765.5,1612.6,1432.7,1818.3,2669.9,3896.2,1725.0,9552,182396
8,castilla-mancha,Castilla-La Mancha,2010-04-01,1406.0,87.74,41.22979885338612,369.61,1048.6,820.5,1593.4,1432.7,2036.6,2862.2,4463.8,1724.3,10601,182626
8,castilla-mancha,Castilla-La Mancha,2010-07-01,1347.0,87.581,41.36837114454176,369.6,1051.6,770.4,1571.6,1433.1,1850.2,2864.3,4365.4,1724.9,9876,182856
8,castilla-mancha,Castilla-La Mancha,2010-10-01,1327.0,89.05,41.36837114454176,373.7,1068.4,791.7,1550.3,1426.8,2096.0,2831.3,4236.3,1727.6,7541,183087
8,castilla-mancha,Castilla-La Mancha,2011-01-01,1291.0,89.505,41.49366952276655,374.96,1112.1,841.4,1544.7,1428.0,2473.7,3071.5,4617.3,1734.8,8035,183317
8,castilla-mancha,Castilla-La Mancha,2011-04-01,1251.0,91.58,41.49366952276655,381.36,1189.2,813.0,1555.6,1432.1,2405.3,3408.1,5426.6,1743.4,5682,183453
8,castilla-mancha,Castilla-La Mancha,2011-07-01,1221.0,90.761,41.62884778209894,379.41,1216.8,792.3,1565.8,1425.5,2449.5,3347.8,5423.5,1741.7,4700,183588
8,castilla-mancha,Castilla-La Mancha,2011-10-01,1205.0,92.091,41.62884778209894,382.97,1205.3,803.6,1585.2,1423.9,2145.3,3342.3,5599.1,1745.5,4793,183724
8,castilla-mancha,Castilla-La Mancha,2012-01-01,1181.0,91.439,41.76684027352667,381.0,1167.0,801.6,1607.4,1423.8,2328.7,3667.9,6000.2,1745.9,5402,183860
8,castilla-mancha,Castilla-La Mancha,2012-04-01,1126.0,93.428,41.76684027352667,388.16,1170.3,792.2,1603.6,1425.9,2270.8,3705.7,6307.4,1747.5,4513,179943
8,castilla-mancha,Castilla-La Mancha,2012-07-01,1079.0,92.682,41.89001720500641,386.51,1154.9,755.2,1634.8,1427.2,2312.1,3507.6,5708.5,1749.2,3975,176026
8,castilla-mancha,Castilla-La Mancha,2012-10-01,1040.0,95.118,41.89001720500641,394.45,1116.8,749.1,1652.2,1423.7,2340.9,3620.3,6000.5,1748.5,3105,172108
8,castilla-mancha,Castilla-La Mancha,2013-01-01,1007.0,93.734,42.05748128651688,390.17,1118.5,736.9,1613.0,1421.5,2407.2,3507.3,5273.9,1754.5,3538,168191
8,castilla-mancha,Castilla-La Mancha,2013-04-01,966.0,94.556,42.05748128651688,393.15,1087.4,721.1,1663.1,1415.8,2269.8,3452.2,5577.1,1759.3,3029,162744
8,castilla-mancha,Castilla-La Mancha,2013-07-01,940.0,94.32,42.267457553188414,392.53,1059.4,701.6,1678.4,1420.8,2112.1,3478.8,5399.5,1760.1,2359,157296
8,castilla-mancha,Castilla-La Mancha,2013-10-01,908.0,94.968,42.267457553188414,394.3,1069.8,691.8,1667.6,1435.2,2101.4,3483.7,5412.1,1762.4,2826,151848
8,castilla-mancha,Castilla-La Mancha,2014-01-01,884.0,93.796,42.47313222884343,390.83,1058.4,679.4,1627.9,1421.3,2127.9,3348.5,5211.2,1770.0,2700,146401
8,castilla-mancha,Castilla-La Mancha,2014-04-01,866.0,94.795,42.47313222884343,394.39,1052.5,683.7,1611.2,1433.7,1947.2,3293.7,5214.9,1778.2,2463,142584
8,castilla-mancha,Castilla-La Mancha,2014-07-01,858.0,93.575,42.67233832081969,391.41,1044.5,720.5,1605.6,1448.7,2086.5,3444.9,5270.3,1784.8,2745,138766
8,castilla-mancha,Castilla-La Mancha,2014-10-01,847.0,94.658,42.67233832081969,393.99,1047.0,772.9,1633.4,1455.0,2121.1,3400.9,5163.1,1781.7,2797,134948
8,castilla-mancha,Castilla-La Mancha,2015-01-01,834.0,91.947,42.87585711790524,386.46,1019.3,791.9,1653.6,1453.9,2021.0,2929.3,4096.5,1788.2,2881,131131
8,castilla-mancha,Castilla-La Mancha,2015-04-01,832.0,93.683,42.87585711790524,392.28,1022.0,818.7,1645.2,1453.3,2217.9,3113.5,4141.2,1806.8,2762,128732
8,castilla-mancha,Castilla-La Mancha,2015-07-01,826.0,93.248,43.03638260594197,391.65,1013.2,773.1,1635.5,1452.7,2001.7,3136.3,4268.6,1814.1,3147,126334
8,castilla-mancha,Castilla-La Mancha,2015-10-01,828.0,93.482,43.03638260594197,391.64,948.9,735.2,1631.1,1451.4,1883.2,2849.3,3318.7,1812.9,2791,123935
8,castilla-mancha,Castilla-La Mancha,2016-01-01,834.0,91.376,43.21255595304523,385.53,908.9,721.4,1633.9,1453.7,1686.9,2524.8,2868.4,1820.7,3389,121536
8,castilla-mancha,Castilla-La Mancha,2016-04-01,826.0,92.283,43.21255595304523,388.77,932.5,712.8,1641.6,1436.0,1732.7,2521.1,2818.5,1838.6,4091,119949
8,castilla-mancha,Castilla-La Mancha,2016-07-01,817.0,92.403,43.39212748756719,389.69,1023.3,719.3,1647.2,1441.0,1807.7,2799.5,3521.6,1844.5,3309,118362
8,castilla-mancha,Castilla-La Mancha,2016-10-01,811.0,93.972,43.39212748756719,393.92,990.1,723.0,1649.9,1436.6,1725.9,2951.5,3786.0,1846.0,3167,116776
8,castilla-mancha,Castilla-La Mancha,2017-01-01,806.0,94.366,43.5535175924585,395.27,1080.4,755.4,1636.7,1437.0,2089.7,3258.0,4517.1,1845.5,3673,115189
8,castilla-mancha,Castilla-La Mancha,2017-04-01,811.0,94.786,43.5535175924585,397.2,1097.7,791.5,1609.7,1435.4,2083.3,3021.1,4376.5,1852.6,3751,115497
8,castilla-mancha,Castilla-La Mancha,2017-07-01,805.0,93.813,43.7065238090037,394.82,1083.8,778.6,1609.1,1447.9,2100.9,2909.3,4209.3,1854.2,4450,115804
8,castilla-mancha,Castilla-La Mancha,2017-10-01,799.0,95.492,43.7065238090037,399.18,1138.7,781.4,1611.2,1448.1,2308.2,3082.6,4488.7,1853.5,3225,116112
8,castilla-mancha,Castilla-La Mancha,2018-01-01,802.0,94.941,43.84220165803689,397.21,1181.5,805.4,1601.2,1452.0,2210.3,3191.7,4622.2,1859.0,4063,116420
8,castilla-mancha,Castilla-La Mancha,2018-04-01,803.0,95.897,43.84220165803689,400.85,1191.8,791.7,1625.2,1451.5,2156.7,3111.0,4706.5,1854.4,4402,117644
8,castilla-mancha,Castilla-La Mancha,2018-07-01,807.0,96.244,43.97312348507235,402.36,1181.5,839.6,1624.4,1454.7,2114.2,3439.4,5523.8,1863.3,4302,118869
8,castilla-mancha,Castilla-La Mancha,2018-10-01,813.0,97.97,43.97312348507235,406.85,1193.4,815.9,1616.8,1454.3,2092.1,3560.1,5760.9,1863.4,3611,120094
8,castilla-mancha,Castilla-La Mancha,2019-01-01,812.0,95.635,44.11815493841079,400.52,1175.5,803.9,1636.4,1460.4,2044.1,3301.1,4988.7,1868.7,5807,121318
8,castilla-mancha,Castilla-La Mancha,2019-04-01,817.0,97.406,44.11815493841079,406.04,1166.4,790.1,1643.7,1473.6,2204.4,3413.4,5721.8,1880.3,4650,123824
8,castilla-mancha,Castilla-La Mancha,2019-07-01,830.0,96.591,44.21968048846671,404.17,1135.9,792.8,1646.9,1478.5,2064.4,3346.9,5417.4,1885.8,4311,126330
8,castilla-mancha,Castilla-La Mancha,2019-10-01,835.0,98.006,44.21968048846671,407.31,1099.7,773.4,1642.2,1483.5,2022.2,3338.7,5028.5,1890.9,5863,128835
8,castilla-mancha,Castilla-La Mancha,2020-01-01,839.0,96.992,44.33055188453086,404.26,1098.5,783.7,1654.8,1483.8,2064.5,3456.4,4713.9,1894.3,5110,131341
8,castilla-mancha,Castilla-La Mancha,2020-04-01,836.0,96.204,44.33055188453086,403.57,1083.2,752.6,1661.3,1506.2,1852.8,2738.9,4354.7,1897.6,2837,131672
8,castilla-mancha,Castilla-La Mancha,2020-07-01,844.0,95.782,44.30159097314044,402.05,1047.7,732.1,1649.3,1522.1,2071.2,2908.0,4524.9,1900.1,4119,132002
8,castilla-mancha,Castilla-La Mancha,2020-10-01,850.0,96.795,44.30159097314044,404.51,1069.7,751.6,1650.3,1522.9,2126.8,2900.5,5075.1,1902.8,4362,132332
8,castilla-mancha,Castilla-La Mancha,2021-01-01,857.0,97.144,44.40907428355159,405.84,1188.0,775.3,1659.5,1523.5,2408.3,3259.4,5101.4,1905.5,5000,132663
8,castilla-mancha,Castilla-La Mancha,2021-04-01,870.0,98.87,44.40907428355159,411.22,1280.3,817.3,1659.3,1519.7,2861.3,3478.0,5770.1,1937.7,5265,133006
8,castilla-mancha,Castilla-La Mancha,2021-07-01,877.0,99.235,44.5629209647076,411.88,1544.5,915.5,1668.5,1527.8,2883.0,3772.2,6271.4,2012.2,5774,133348
8,castilla-mancha,Castilla-La Mancha,2021-10-01,897.0,103.042,44.5629209647076,422.91,1605.6,1061.0,1684.4,1591.8,3091.6,4425.6,6813.0,2048.9,5513,133690
8,castilla-mancha,Castilla-La Mancha,2022-01-01,917.0,104.171,44.67519090914648,426.92,1689.7,1124.7,1812.3,1855.2,3085.2,4697.7,6857.4,2102.5,6093,134033
9,catalunya,Cataluña,2003-01-01,1415.0,69.256,40.87347789452488,313.0,719.9,725.8,1349.9,1227.4,558.2,2017.0,1453.9,1507.4,65717,331321
9,catalunya,Cataluña,2003-04-01,1486.0,70.49,40.87347789452488,317.54,730.7,728.3,1343.7,1227.2,527.6,1940.9,1525.7,1507.2,61594,349487
9,catalunya,Cataluña,2003-07-01,1515.0,70.062,40.848362520413104,315.92,724.4,704.8,1324.6,1226.0,541.2,1865.3,1517.8,1512.6,64236,367654
9,catalunya,Cataluña,2003-10-01,1593.0,71.162,40.848362520413104,319.96,717.4,705.4,1331.2,1224.4,590.5,1817.3,1445.2,1512.9,60315,385820
9,catalunya,Cataluña,2004-01-01,1679.0,71.192,40.83859603834834,319.41,735.7,711.7,1342.7,1226.0,689.3,1773.3,1262.8,1517.9,72163,403986
9,catalunya,Cataluña,2004-04-01,1775.0,72.665,40.83859603834834,325.14,912.5,721.1,1373.4,1240.8,879.3,1824.5,1342.8,1521.8,68351,428358
9,catalunya,Cataluña,2004-07-01,1856.0,72.75,40.86158241141399,325.13,928.2,752.6,1372.8,1248.2,819.3,1905.9,1369.5,1527.3,71720,452730
9,catalunya,Cataluña,2004-10-01,1943.0,73.974,40.86158241141399,329.56,1013.9,773.5,1371.3,1257.5,863.1,2031.4,1325.5,1531.9,65564,477101
9,catalunya,Cataluña,2005-01-01,2030.0,73.758,40.85103399694413,327.6,1017.7,753.4,1392.2,1268.9,866.6,1960.6,1253.4,1536.4,73732,501473
9,catalunya,Cataluña,2005-04-01,2136.0,75.575,40.85103399694413,334.6,977.7,787.5,1433.1,1284.9,925.3,2188.0,1702.3,1555.6,80128,520042
9,catalunya,Cataluña,2005-07-01,2209.0,75.591,40.833706112422064,334.03,954.5,768.1,1435.5,1295.3,1060.4,2328.5,1948.4,1559.1,77438,538612
9,catalunya,Cataluña,2005-10-01,2318.0,76.973,40.833706112422064,339.17,985.2,783.7,1443.8,1301.8,1192.9,2538.9,2340.3,1561.9,71569,557181
9,catalunya,Cataluña,2006-01-01,2427.0,77.142,40.86569363875723,339.16,978.2,868.7,1473.6,1332.3,1381.4,2536.0,2305.6,1572.2,88768,575750
9,catalunya,Cataluña,2006-04-01,2548.0,78.59,40.86569363875723,345.24,1016.0,895.2,1563.2,1360.4,1838.3,2587.8,2608.7,1586.0,79365,589802
9,catalunya,Cataluña,2006-07-01,2631.0,78.687,40.90428021229464,345.23,1060.0,886.6,1563.5,1376.8,2147.1,2605.3,2582.2,1600.7,77161,603854
9,catalunya,Cataluña,2006-10-01,2744.0,78.944,40.90428021229464,346.41,1102.8,868.5,1565.4,1396.8,2100.2,2381.4,2195.5,1607.3,68023,617907
9,catalunya,Cataluña,2007-01-01,2831.0,79.0,40.92631396314505,345.81,1079.6,884.6,1634.3,1431.3,1540.4,2291.5,2035.3,1638.1,80079,631959
9,catalunya,Cataluña,2007-04-01,2872.0,80.69,40.92631396314505,352.61,1155.0,889.5,1694.2,1467.8,2029.2,2395.8,2444.1,1670.1,69906,655264
9,catalunya,Cataluña,2007-07-01,2874.0,80.66,40.935824357346064,352.0,1147.1,865.4,1693.8,1471.2,2053.1,2589.2,2828.8,1687.0,60991,678570
9,catalunya,Cataluña,2007-10-01,2888.0,81.918,40.935824357346064,357.1,1105.2,794.8,1684.9,1476.4,1987.9,2682.5,3200.4,1706.1,51359,701875
9,catalunya,Cataluña,2008-01-01,2875.0,82.466,40.94917360745248,358.61,1094.9,775.5,1691.8,1483.4,1694.2,2912.3,3161.1,1724.7,51317,725180
9,catalunya,Cataluña,2008-04-01,2841.0,84.02,40.94917360745248,365.35,1233.5,819.8,1722.1,1503.3,1947.2,3020.0,3232.1,1729.8,45063,735795
9,catalunya,Cataluña,2008-07-01,2765.0,84.811,40.97777531055175,367.83,1446.5,843.0,1716.0,1498.8,1884.2,3726.5,4196.8,1734.1,36869,746410
9,catalunya,Cataluña,2008-10-01,2704.0,84.887,40.97777531055175,368.14,1327.4,764.8,1693.9,1472.6,1305.7,2945.6,3245.0,1733.4,31595,757025
9,catalunya,Cataluña,2009-01-01,2620.0,83.37,41.03033489878039,361.6,1102.9,628.7,1712.1,1462.9,859.1,2179.8,2018.3,1735.4,33523,767640
9,catalunya,Cataluña,2009-04-01,2548.0,84.364,41.03033489878039,365.29,983.3,622.9,1663.8,1457.6,1179.8,2259.0,2540.3,1734.5,36092,765830
9,catalunya,Cataluña,2009-07-01,2509.0,84.048,41.14194946133046,363.73,951.0,643.3,1630.9,1454.4,1309.4,2498.1,3364.0,1727.7,37221,764019
9,catalunya,Cataluña,2009-10-01,2516.0,84.675,41.14194946133046,366.21,954.8,689.7,1629.8,1441.8,1487.0,2528.3,3502.3,1723.9,32214,762208
9,catalunya,Cataluña,2010-01-01,2477.0,84.504,41.26980594105496,364.64,942.1,765.5,1612.6,1432.7,1818.3,2669.9,3896.2,1725.0,37801,760398
9,catalunya,Cataluña,2010-04-01,2442.0,85.81,41.26980594105496,369.61,1048.6,820.5,1593.4,1432.7,2036.6,2862.2,4463.8,1724.3,36658,753390
9,catalunya,Cataluña,2010-07-01,2391.0,85.905,41.40858014126319,369.6,1051.6,770.4,1571.6,1433.1,1850.2,2864.3,4365.4,1724.9,37325,746382
9,catalunya,Cataluña,2010-10-01,2369.0,86.85,41.40858014126319,373.7,1068.4,791.7,1550.3,1426.8,2096.0,2831.3,4236.3,1727.6,25499,739374
9,catalunya,Cataluña,2011-01-01,2334.0,87.283,41.53369162809744,374.96,1112.1,841.4,1544.7,1428.0,2473.7,3071.5,4617.3,1734.8,30238,732366
9,catalunya,Cataluña,2011-04-01,2297.0,89.062,41.53369162809744,381.36,1189.2,813.0,1555.6,1432.1,2405.3,3408.1,5426.6,1743.4,23516,729646
9,catalunya,Cataluña,2011-07-01,2238.0,88.684,41.685834740942646,379.41,1216.8,792.3,1565.8,1425.5,2449.5,3347.8,5423.5,1741.7,21965,726926
9,catalunya,Cataluña,2011-10-01,2183.0,89.535,41.685834740942646,382.97,1205.3,803.6,1585.2,1423.9,2145.3,3342.3,5599.1,1745.5,15590,724206
9,catalunya,Cataluña,2012-01-01,2119.0,89.236,41.82877671037258,381.0,1167.0,801.6,1607.4,1423.8,2328.7,3667.9,6000.2,1745.9,18863,721486
9,catalunya,Cataluña,2012-04-01,1995.0,91.22,41.82877671037258,388.16,1170.3,792.2,1603.6,1425.9,2270.8,3705.7,6307.4,1747.5,17593,715377
9,catalunya,Cataluña,2012-07-01,1885.0,90.98,41.970729267220186,386.51,1154.9,755.2,1634.8,1427.2,2312.1,3507.6,5708.5,1749.2,15139,709268
9,catalunya,Cataluña,2012-10-01,1832.0,93.275,41.970729267220186,394.45,1116.8,749.1,1652.2,1423.7,2340.9,3620.3,6000.5,1748.5,12109,703159
9,catalunya,Cataluña,2013-01-01,1748.0,92.216,42.15638907268527,390.17,1118.5,736.9,1613.0,1421.5,2407.2,3507.3,5273.9,1754.5,14448,697050
9,catalunya,Cataluña,2013-04-01,1677.0,92.883,42.15638907268527,393.15,1087.4,721.1,1663.1,1415.8,2269.8,3452.2,5577.1,1759.3,11874,683141
9,catalunya,Cataluña,2013-07-01,1642.0,92.848,42.3649636144327,392.53,1059.4,701.6,1678.4,1420.8,2112.1,3478.8,5399.5,1760.1,9071,669232
9,catalunya,Cataluña,2013-10-01,1594.0,93.19,42.3649636144327,394.3,1069.8,691.8,1667.6,1435.2,2101.4,3483.7,5412.1,1762.4,8689,655324
9,catalunya,Cataluña,2014-01-01,1556.0,92.484,42.559936901480015,390.83,1058.4,679.4,1627.9,1421.3,2127.9,3348.5,5211.2,1770.0,10624,641415
9,catalunya,Cataluña,2014-04-01,1527.0,93.509,42.559936901480015,394.39,1052.5,683.7,1611.2,1433.7,1947.2,3293.7,5214.9,1778.2,10606,630158
9,catalunya,Cataluña,2014-07-01,1518.0,92.882,42.72993539667707,391.41,1044.5,720.5,1605.6,1448.7,2086.5,3444.9,5270.3,1784.8,11149,618901
9,catalunya,Cataluña,2014-10-01,1504.0,93.308,42.72993539667707,393.99,1047.0,772.9,1633.4,1455.0,2121.1,3400.9,5163.1,1781.7,10208,607644
9,catalunya,Cataluña,2015-01-01,1490.0,91.617,42.88919336821428,386.46,1019.3,791.9,1653.6,1453.9,2021.0,2929.3,4096.5,1788.2,14533,596387
9,catalunya,Cataluña,2015-04-01,1491.0,93.23,42.88919336821428,392.28,1022.0,818.7,1645.2,1453.3,2217.9,3113.5,4141.2,1806.8,12394,594494
9,catalunya,Cataluña,2015-07-01,1511.0,93.214,43.01984195219788,391.65,1013.2,773.1,1635.5,1452.7,2001.7,3136.3,4268.6,1814.1,13442,592600
9,catalunya,Cataluña,2015-10-01,1559.0,93.02,43.01984195219788,391.64,948.9,735.2,1631.1,1451.4,1883.2,2849.3,3318.7,1812.9,12837,590707
9,catalunya,Cataluña,2016-01-01,1568.0,91.584,43.141338856480914,385.53,908.9,721.4,1633.9,1453.7,1686.9,2524.8,2868.4,1820.7,14889,588814
9,catalunya,Cataluña,2016-04-01,1585.0,92.484,43.141338856480914,388.77,932.5,712.8,1641.6,1436.0,1732.7,2521.1,2818.5,1838.6,16257,592520
9,catalunya,Cataluña,2016-07-01,1577.0,92.884,43.27201931036576,389.69,1023.3,719.3,1647.2,1441.0,1807.7,2799.5,3521.6,1844.5,14905,596225
9,catalunya,Cataluña,2016-10-01,1649.0,93.861,43.27201931036576,393.92,990.1,723.0,1649.9,1436.6,1725.9,2951.5,3786.0,1846.0,13115,599930
9,catalunya,Cataluña,2017-01-01,1669.0,94.428,43.37326249790443,395.27,1080.4,755.4,1636.7,1437.0,2089.7,3258.0,4517.1,1845.5,17011,603636
9,catalunya,Cataluña,2017-04-01,1721.0,95.038,43.37326249790443,397.2,1097.7,791.5,1609.7,1435.4,2083.3,3021.1,4376.5,1852.6,16508,610966
9,catalunya,Cataluña,2017-07-01,1781.0,94.646,43.47271307437511,394.82,1083.8,778.6,1609.1,1447.9,2100.9,2909.3,4209.3,1854.2,17820,618296
9,catalunya,Cataluña,2017-10-01,1799.0,95.604,43.47271307437511,399.18,1138.7,781.4,1611.2,1448.1,2308.2,3082.6,4488.7,1853.5,14747,625625
9,catalunya,Cataluña,2018-01-01,1802.0,95.24,43.53335239459345,397.21,1181.5,805.4,1601.2,1452.0,2210.3,3191.7,4622.2,1859.0,18064,632955
9,catalunya,Cataluña,2018-04-01,1839.0,96.204,43.53335239459345,400.85,1191.8,791.7,1625.2,1451.5,2156.7,3111.0,4706.5,1854.4,18645,644998
9,catalunya,Cataluña,2018-07-01,1851.0,96.822,43.60336857006927,402.36,1181.5,839.6,1624.4,1454.7,2114.2,3439.4,5523.8,1863.3,18841,657042
9,catalunya,Cataluña,2018-10-01,1937.0,97.905,43.60336857006927,406.85,1193.4,815.9,1616.8,1454.3,2092.1,3560.1,5760.9,1863.4,18819,669085
9,catalunya,Cataluña,2019-01-01,1947.0,96.23,43.66291546343604,400.52,1175.5,803.9,1636.4,1460.4,2044.1,3301.1,4988.7,1868.7,19643,681128
9,catalunya,Cataluña,2019-04-01,1953.0,97.834,43.66291546343604,406.04,1166.4,790.1,1643.7,1473.6,2204.4,3413.4,5721.8,1880.3,20171,697813
9,catalunya,Cataluña,2019-07-01,1963.0,97.567,43.726210117092016,404.17,1135.9,792.8,1646.9,1478.5,2064.4,3346.9,5417.4,1885.8,16544,714498
9,catalunya,Cataluña,2019-10-01,2012.0,98.155,43.726210117092016,407.31,1099.7,773.4,1642.2,1483.5,2022.2,3338.7,5028.5,1890.9,17848,731184
9,catalunya,Cataluña,2020-01-01,2015.0,97.374,43.7999159403703,404.26,1098.5,783.7,1654.8,1483.8,2064.5,3456.4,4713.9,1894.3,23090,747869
9,catalunya,Cataluña,2020-04-01,1999.0,97.136,43.7999159403703,403.57,1083.2,752.6,1661.3,1506.2,1852.8,2738.9,4354.7,1897.6,16186,745662
9,catalunya,Cataluña,2020-07-01,1997.0,96.771,43.83483194375875,402.05,1047.7,732.1,1649.3,1522.1,2071.2,2908.0,4524.9,1900.1,14643,743454
9,catalunya,Cataluña,2020-10-01,2001.0,97.124,43.83483194375875,404.51,1069.7,751.6,1650.3,1522.9,2126.8,2900.5,5075.1,1902.8,17337,741246
9,catalunya,Cataluña,2021-01-01,1990.0,97.789,43.94287361410224,405.84,1188.0,775.3,1659.5,1523.5,2408.3,3259.4,5101.4,1905.5,20668,739039
9,catalunya,Cataluña,2021-04-01,2008.0,99.123,43.94287361410224,411.22,1280.3,817.3,1659.3,1519.7,2861.3,3478.0,5770.1,1937.7,22124,744652
9,catalunya,Cataluña,2021-07-01,2007.0,99.439,44.09142571790694,411.88,1544.5,915.5,1668.5,1527.8,2883.0,3772.2,6271.4,2012.2,22744,750266
9,catalunya,Cataluña,2021-10-01,2028.0,102.16,44.09142571790694,422.91,1605.6,1061.0,1684.4,1591.8,3091.6,4425.6,6813.0,2048.9,22504,755880
9,catalunya,Cataluña,2022-01-01,2049.0,103.534,44.187970377665486,426.92,1689.7,1124.7,1812.3,1855.2,3085.2,4697.7,6857.4,2102.5,24404,761493
18,ceuta,"Ceuta, capital",2003-01-01,1116.0,75.647,34.79357477940355,313.0,719.9,725.8,1349.9,1227.4,558.2,2017.0,1453.9,1507.4,215,207
18,ceuta,"Ceuta, capital",2003-04-01,1129.0,77.614,34.79357477940355,317.54,730.7,728.3,1343.7,1227.2,527.6,1940.9,1525.7,1507.2,255,208
18,ceuta,"Ceuta, capital",2003-07-01,1147.0,76.331,34.923650919843226,315.92,724.4,704.8,1324.6,1226.0,541.2,1865.3,1517.8,1512.6,242,210
18,ceuta,"Ceuta, capital",2003-10-01,1214.0,78.352,34.923650919843226,319.96,717.4,705.4,1331.2,1224.4,590.5,1817.3,1445.2,1512.9,337,211
18,ceuta,"Ceuta, capital",2004-01-01,1260.0,77.966,35.038515415874954,319.41,735.7,711.7,1342.7,1226.0,689.3,1773.3,1262.8,1517.9,288,212
18,ceuta,"Ceuta, capital",2004-04-01,1300.0,80.21,35.038515415874954,325.14,912.5,721.1,1373.4,1240.8,879.3,1824.5,1342.8,1521.8,438,215
18,ceuta,"Ceuta, capital",2004-07-01,1344.0,79.634,35.17093792013749,325.13,928.2,752.6,1372.8,1248.2,819.3,1905.9,1369.5,1527.3,394,218
18,ceuta,"Ceuta, capital",2004-10-01,1378.0,81.061,35.17093792013749,329.56,1013.9,773.5,1371.3,1257.5,863.1,2031.4,1325.5,1531.9,283,222
18,ceuta,"Ceuta, capital",2005-01-01,1385.0,79.892,35.239993935718616,327.6,1017.7,753.4,1392.2,1268.9,866.6,1960.6,1253.4,1536.4,321,225
18,ceuta,"Ceuta, capital",2005-04-01,1400.0,82.42,35.239993935718616,334.6,977.7,787.5,1433.1,1284.9,925.3,2188.0,1702.3,1555.6,383,240
18,ceuta,"Ceuta, capital",2005-07-01,1429.0,81.461,35.32549892792347,334.03,954.5,768.1,1435.5,1295.3,1060.4,2328.5,1948.4,1559.1,271,256
18,ceuta,"Ceuta, capital",2005-10-01,1491.0,83.464,35.32549892792347,339.17,985.2,783.7,1443.8,1301.8,1192.9,2538.9,2340.3,1561.9,258,271
18,ceuta,"Ceuta, capital",2006-01-01,1534.0,82.86,35.39787158663542,339.16,978.2,868.7,1473.6,1332.3,1381.4,2536.0,2305.6,1572.2,819,286
18,ceuta,"Ceuta, capital",2006-04-01,1582.0,85.246,35.39787158663542,345.24,1016.0,895.2,1563.2,1360.4,1838.3,2587.8,2608.7,1586.0,409,294
18,ceuta,"Ceuta, capital",2006-07-01,1648.0,84.41,35.49997293713296,345.23,1060.0,886.6,1563.5,1376.8,2147.1,2605.3,2582.2,1600.7,191,302
18,ceuta,"Ceuta, capital",2006-10-01,1732.0,85.36,35.49997293713296,346.41,1102.8,868.5,1565.4,1396.8,2100.2,2381.4,2195.5,1607.3,250,309
